id;nome;selecao/pagina;numero;posicao;raridade;status;caminho_da_imagem
wc26-holanda-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Holanda;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-10-a-confirmar-10.webp
wc26-holanda-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Holanda;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-11-a-confirmar-11.webp
wc26-holanda-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Holanda;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-12-a-confirmar-12.webp
wc26-holanda-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Holanda;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-13-a-confirmar-13.webp
wc26-holanda-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Holanda;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-14-a-confirmar-14.webp
wc26-holanda-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Holanda;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-15-a-confirmar-15.webp
wc26-holanda-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Holanda;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-16-a-confirmar-16.webp
wc26-holanda-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Holanda;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-17-a-confirmar-17.webp
wc26-holanda-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Holanda;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-18-a-confirmar-18.webp
wc26-holanda-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Holanda;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-19-a-confirmar-19.webp
wc26-holanda-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Holanda;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-20-a-confirmar-20.webp
wc26-holanda-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Holanda;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-21-a-confirmar-21.webp
wc26-holanda-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Holanda;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-22-a-confirmar-22.webp
wc26-holanda-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Holanda;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-23-a-confirmar-23.webp
wc26-holanda-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Holanda;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-24-a-confirmar-24.webp
wc26-holanda-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Holanda;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-25-a-confirmar-25.webp
wc26-holanda-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Holanda;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-holanda/wc26-holanda-jogador-26-a-confirmar-26.webp
wc26-belgica-de-bruyne-01;De Bruyne;Bélgica;7;Meia;lendaria;parcial;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-de-bruyne-01.webp
wc26-belgica-courtois-02;Courtois;Bélgica;1;Goleiro;ouro;parcial;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-courtois-02.webp
wc26-belgica-lukaku-03;Lukaku;Bélgica;9;Atacante;ouro;parcial;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-lukaku-03.webp
wc26-belgica-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Bélgica;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-04-a-confirmar-04.webp
wc26-belgica-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Bélgica;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-05-a-confirmar-05.webp
wc26-belgica-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Bélgica;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-06-a-confirmar-06.webp
wc26-belgica-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Bélgica;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-07-a-confirmar-07.webp
wc26-belgica-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Bélgica;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-08-a-confirmar-08.webp
wc26-belgica-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Bélgica;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-09-a-confirmar-09.webp
wc26-belgica-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Bélgica;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-10-a-confirmar-10.webp
wc26-belgica-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Bélgica;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-11-a-confirmar-11.webp
wc26-belgica-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Bélgica;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-12-a-confirmar-12.webp
wc26-belgica-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Bélgica;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-13-a-confirmar-13.webp
wc26-belgica-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Bélgica;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-14-a-confirmar-14.webp
wc26-belgica-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Bélgica;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-15-a-confirmar-15.webp
wc26-belgica-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Bélgica;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-16-a-confirmar-16.webp
wc26-belgica-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Bélgica;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-17-a-confirmar-17.webp
wc26-belgica-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Bélgica;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-18-a-confirmar-18.webp
wc26-belgica-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Bélgica;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-19-a-confirmar-19.webp
wc26-belgica-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Bélgica;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-20-a-confirmar-20.webp
wc26-belgica-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Bélgica;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-21-a-confirmar-21.webp
wc26-belgica-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Bélgica;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-22-a-confirmar-22.webp
wc26-belgica-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Bélgica;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-23-a-confirmar-23.webp
wc26-belgica-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Bélgica;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-24-a-confirmar-24.webp
wc26-belgica-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Bélgica;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-25-a-confirmar-25.webp
wc26-belgica-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Bélgica;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-belgica/wc26-belgica-jogador-26-a-confirmar-26.webp
wc26-croacia-modric-01;Modrić;Croácia;10;Meia;rara;parcial;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-modric-01.webp
wc26-croacia-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;Croácia;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-02-a-confirmar-02.webp
wc26-croacia-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;Croácia;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-03-a-confirmar-03.webp
wc26-croacia-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Croácia;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-04-a-confirmar-04.webp
wc26-croacia-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Croácia;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-05-a-confirmar-05.webp
wc26-croacia-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Croácia;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-06-a-confirmar-06.webp
wc26-croacia-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Croácia;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-07-a-confirmar-07.webp
wc26-croacia-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Croácia;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-08-a-confirmar-08.webp
wc26-croacia-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Croácia;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-09-a-confirmar-09.webp
wc26-croacia-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Croácia;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-10-a-confirmar-10.webp
wc26-croacia-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Croácia;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-11-a-confirmar-11.webp
wc26-croacia-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Croácia;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-12-a-confirmar-12.webp
wc26-croacia-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Croácia;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-13-a-confirmar-13.webp
wc26-croacia-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Croácia;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-14-a-confirmar-14.webp
wc26-croacia-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Croácia;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-15-a-confirmar-15.webp
wc26-croacia-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Croácia;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-16-a-confirmar-16.webp
wc26-croacia-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Croácia;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-17-a-confirmar-17.webp
wc26-croacia-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Croácia;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-18-a-confirmar-18.webp
wc26-croacia-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Croácia;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-19-a-confirmar-19.webp
wc26-croacia-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Croácia;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-20-a-confirmar-20.webp
wc26-croacia-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Croácia;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-21-a-confirmar-21.webp
wc26-croacia-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Croácia;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-22-a-confirmar-22.webp
wc26-croacia-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Croácia;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-23-a-confirmar-23.webp
wc26-croacia-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Croácia;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-24-a-confirmar-24.webp
wc26-croacia-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Croácia;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-25-a-confirmar-25.webp
wc26-croacia-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Croácia;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-croacia/wc26-croacia-jogador-26-a-confirmar-26.webp
wc26-suica-jogador-01-a-confirmar-01;Jogador 01 — a confirmar;Suíça;1;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-01-a-confirmar-01.webp
wc26-suica-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;Suíça;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-02-a-confirmar-02.webp
wc26-suica-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;Suíça;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-03-a-confirmar-03.webp
wc26-suica-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Suíça;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-04-a-confirmar-04.webp
wc26-suica-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Suíça;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-05-a-confirmar-05.webp
wc26-suica-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Suíça;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-06-a-confirmar-06.webp
wc26-suica-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Suíça;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-07-a-confirmar-07.webp
wc26-suica-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Suíça;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-08-a-confirmar-08.webp
wc26-suica-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Suíça;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-09-a-confirmar-09.webp
wc26-suica-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Suíça;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-10-a-confirmar-10.webp
wc26-suica-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Suíça;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-11-a-confirmar-11.webp
wc26-suica-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Suíça;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-12-a-confirmar-12.webp
wc26-suica-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Suíça;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-13-a-confirmar-13.webp
wc26-suica-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Suíça;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-14-a-confirmar-14.webp
wc26-suica-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Suíça;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-15-a-confirmar-15.webp
wc26-suica-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Suíça;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-16-a-confirmar-16.webp
wc26-suica-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Suíça;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-17-a-confirmar-17.webp
wc26-suica-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Suíça;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-18-a-confirmar-18.webp
wc26-suica-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Suíça;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-19-a-confirmar-19.webp
wc26-suica-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Suíça;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-20-a-confirmar-20.webp
wc26-suica-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Suíça;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-21-a-confirmar-21.webp
wc26-suica-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Suíça;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-22-a-confirmar-22.webp
wc26-suica-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Suíça;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-23-a-confirmar-23.webp
wc26-suica-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Suíça;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-24-a-confirmar-24.webp
wc26-suica-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Suíça;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-25-a-confirmar-25.webp
wc26-suica-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Suíça;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-suica/wc26-suica-jogador-26-a-confirmar-26.webp
wc26-austria-jogador-01-a-confirmar-01;Jogador 01 — a confirmar;Áustria;1;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-01-a-confirmar-01.webp
wc26-austria-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;Áustria;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-02-a-confirmar-02.webp
wc26-austria-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;Áustria;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-03-a-confirmar-03.webp
wc26-austria-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Áustria;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-04-a-confirmar-04.webp
wc26-austria-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Áustria;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-05-a-confirmar-05.webp
wc26-austria-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Áustria;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-06-a-confirmar-06.webp
wc26-austria-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Áustria;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-07-a-confirmar-07.webp
wc26-austria-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Áustria;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-08-a-confirmar-08.webp
wc26-austria-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Áustria;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-09-a-confirmar-09.webp
wc26-austria-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Áustria;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-10-a-confirmar-10.webp
wc26-austria-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Áustria;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-11-a-confirmar-11.webp
wc26-austria-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Áustria;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-12-a-confirmar-12.webp
wc26-austria-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Áustria;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-13-a-confirmar-13.webp
wc26-austria-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Áustria;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-14-a-confirmar-14.webp
wc26-austria-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Áustria;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-15-a-confirmar-15.webp
wc26-austria-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Áustria;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-16-a-confirmar-16.webp
wc26-austria-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Áustria;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-17-a-confirmar-17.webp
wc26-austria-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Áustria;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-18-a-confirmar-18.webp
wc26-austria-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Áustria;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-19-a-confirmar-19.webp
wc26-austria-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Áustria;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-20-a-confirmar-20.webp
wc26-austria-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Áustria;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-21-a-confirmar-21.webp
wc26-austria-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Áustria;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-22-a-confirmar-22.webp
wc26-austria-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Áustria;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-23-a-confirmar-23.webp
wc26-austria-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Áustria;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-24-a-confirmar-24.webp
wc26-austria-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Áustria;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-25-a-confirmar-25.webp
wc26-austria-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Áustria;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-austria/wc26-austria-jogador-26-a-confirmar-26.webp
wc26-noruega-haaland-01;Haaland;Noruega;9;Atacante;ouro;parcial;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-haaland-01.webp
wc26-noruega-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;Noruega;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-02-a-confirmar-02.webp
wc26-noruega-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;Noruega;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-03-a-confirmar-03.webp
wc26-noruega-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Noruega;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-04-a-confirmar-04.webp
wc26-noruega-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Noruega;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-05-a-confirmar-05.webp
wc26-noruega-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Noruega;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-06-a-confirmar-06.webp
wc26-noruega-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Noruega;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-07-a-confirmar-07.webp
wc26-noruega-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Noruega;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-noruega/wc26-noruega-jogador-08-a-confirmar-08.webp
